version,variant,size,regime,protocol,config,seed,f1,precision,recall,balanced_accuracy,auroc,auprc,runtime_seconds,positive_rate,positive_count,test_count,actual_backend,source_path
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_degree_only,6,0.006623060817256364,0.0033251198284804245,0.8102800225521518,0.702230247962931,0.7965700770453281,0.03279262704171581,280.658,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_degree_only_seed6_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_degree_only,7,0.018452630746680777,0.009387864220664935,0.5361560754930373,0.7261970446876745,0.8071465062457729,0.020278884209547397,239.053,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_degree_only_seed7_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_degree_only,7,0.026571305820212793,0.013652843281876546,0.4939860928396918,0.7171774833633815,0.7956062088225799,0.03163064376476967,301.25,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_degree_only_seed7_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_degree_only,8,0.016713770071872386,0.008483928891888204,0.5580688485191206,0.7307530732851037,0.8077347368177268,0.023892465574272877,241.471,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_degree_only_seed8_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_degree_only,8,0.018087379411231844,0.009190127611920996,0.5675624882540876,0.7326596876392653,0.8157286105713427,0.03603814754620833,286.539,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_degree_only_seed8_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_degree_only,9,0.0057232294497229245,0.0028718264866904653,0.8047642609740581,0.6955345873631688,0.7822809307185502,0.024589892687112303,243.401,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_degree_only_seed9_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_degree_only,9,0.018475988713804965,0.009394183962683817,0.5556286412328509,0.7288648456120057,0.8058459907111772,0.03217852328565637,305.356,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_degree_only_seed9_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,10,0.005885195959179258,0.002953158656996495,0.8228599703117269,0.7057729300583131,0.8056065693433099,0.017205656223602154,265.821,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed10_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,10,0.019726381427184515,0.010043019484691334,0.5508363089644803,0.7300557384317607,0.8137964464835249,0.03191372834592768,318.673,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed10_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,1,0.00585158127207577,0.0029364139714889883,0.8087226973916731,0.7010816067718308,0.7977459180863138,0.02831360750447188,246.18,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed1_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,1,0.006759099606290526,0.0033937806407704756,0.8059575267806803,0.7052483012114695,0.8033869957082151,0.020200486545138348,295.555,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed1_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,2,0.017909703347308927,0.009109358649439096,0.5279564571994062,0.7214649179587778,0.8029526675099401,0.02443533951236076,246.369,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed2_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,2,0.020314552367784306,0.010347596125065585,0.5522458184551776,0.7319966358342209,0.8114060836692674,0.03409164680601207,292.244,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed2_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,3,0.005894782077421754,0.0029583042161658514,0.798967979076836,0.7001466043631361,0.7955390764974242,0.025173939626401742,252.942,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed3_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,3,0.0067180323172025365,0.0033720304960875055,0.8703251268558542,0.7202584637929135,0.8298178496863531,0.020339391995927898,298.178,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed3_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,4,0.0059118597787666,0.0029667168471133516,0.8129638792676893,0.7042295306367672,0.8087718340920411,0.0222107217011454,247.986,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed4_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,4,0.006899323243752481,0.0034648441150999876,0.787258034204097,0.7044610370436217,0.8024911568617515,0.036308467933126656,295.096,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed4_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,5,0.01803968731208659,0.009172544354906264,0.5418109846610589,0.7275798597643949,0.8055134769511114,0.026559354314007768,250.321,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed5_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,5,0.007013216812499419,0.003521742216094005,0.8160120278143206,0.7151077029305337,0.8206074295878107,0.027904289837094098,311.267,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed5_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,6,0.005956403030605544,0.002989053444945267,0.8203152611861172,0.7076059120486867,0.8044945385304719,0.025816031948081023,243.025,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed6_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,6,0.016583185328570574,0.008419306655550924,0.5466077804923887,0.7195203799150689,0.7860738255897004,0.031832749431680726,287.637,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed6_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,7,0.005924531578236234,0.0029730698957595083,0.8151551565702976,0.7052146549936856,0.8017997339938424,0.02613145224412258,230.491,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed7_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,7,0.024464542410764577,0.012532780527443303,0.5101484683330201,0.7214932483737506,0.7957869652647742,0.03237639214103789,292.94,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed7_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,8,0.005625023066547137,0.0028220174701325336,0.8349473386583728,0.699069481088598,0.7998819372504526,0.01991086120077582,233.081,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed8_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,8,0.018138252875531665,0.009213887276496113,0.5772411200902086,0.7367625464084395,0.8249013566272289,0.034586331640959214,277.108,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed8_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_no_edge_features,9,0.017206554792710726,0.00874174204579972,0.543154025588464,0.7259837441194354,0.7975300919257979,0.0289176285248294,265.045,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed9_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_no_edge_features,9,0.021287118919025856,0.010851249140499656,0.5560984777297501,0.7356990667972085,0.8135842115494549,0.02933817147553969,319.981,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_no_edge_features_seed9_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,recent_window_only_graph,10,0.015750072833819535,0.007947182836364579,0.8674630663744963,0.8535708374495312,0.9365153391940233,0.018652584254356484,131.096,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed10_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,recent_window_only_graph,10,0.02088665285587452,0.010576568022366409,0.8289795151287352,0.8497005267173563,0.937192317414133,0.03798272083178877,154.076,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed10_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,recent_window_only_graph,1,0.020031171943903966,0.010136265960083502,0.8412384251077967,0.8598049545354636,0.9383209130256559,0.018536067032182694,127.966,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed1_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,recent_window_only_graph,1,0.022314708680478093,0.011311699588712738,0.8177034392031574,0.8491414602612672,0.9345640816440282,0.02549890182726174,156.927,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed1_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,recent_window_only_graph,2,0.01904894471630176,0.009633496669622687,0.8415918569307981,0.8567483947603707,0.9344108412035783,0.02728367841389911,133.961,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed2_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,recent_window_only_graph,2,0.02949460149944216,0.015038095520441138,0.7626386017665853,0.8395875141649256,0.9325533434403716,0.027255546491613377,152.523,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed2_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,recent_window_only_graph,3,0.02046178541435603,0.010360737389531968,0.8163568247685021,0.850454577768474,0.930351948031297,0.014992087529794284,130.784,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed3_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,recent_window_only_graph,3,0.027218977458058655,0.013850360229109706,0.7825596692351062,0.8447297136096596,0.9317326086654503,0.03173890042768718,159.497,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed3_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,recent_window_only_graph,4,0.018060533264240324,0.009126956195302785,0.8524068707146392,0.8576975498955483,0.9364517571000681,0.018236415163818066,137.228,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed4_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,recent_window_only_graph,4,0.018619224485601455,0.009414674081332265,0.8342416838940049,0.8437877347086045,0.9304715001715397,0.026410918159204273,154.084,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed4_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,recent_window_only_graph,5,0.018318521237684838,0.009261375367830749,0.8307061567823567,0.8495691306970916,0.9317271347515002,0.017050684176747707,122.458,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed5_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,recent_window_only_graph,5,0.028100016545475323,0.014309762847429124,0.774008644991543,0.8424617361015995,0.9338569182678073,0.026813336239431607,151.549,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed5_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,recent_window_only_graph,6,0.01942062200781101,0.009826419087561288,0.8217996748427229,0.8495983641590705,0.9317002329429124,0.017184599977326222,128.421,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed6_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,recent_window_only_graph,6,0.010199677031751921,0.005126940080167426,0.964762262732569,0.8259758775480278,0.9272046083374114,0.02046052199182658,148.012,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed6_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,recent_window_only_graph,7,0.020498344242816265,0.010378205590277129,0.8243443839683325,0.8539827007842333,0.9340681308279943,0.017498580667723487,120.637,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed7_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,recent_window_only_graph,7,0.010469693660380043,0.005263297665886313,0.9684269874083818,0.831302505710146,0.9350943989876087,0.04392549605865431,149.854,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed7_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,recent_window_only_graph,8,0.020583610672382673,0.010421752071721503,0.8254046794373365,0.8546840096252386,0.9343122391242766,0.019077104606951528,119.19,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed8_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,recent_window_only_graph,8,0.021647179282701823,0.010967223029297885,0.8264423980454801,0.8509555958815278,0.9360682958605663,0.02444784235478581,143.695,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed8_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,recent_window_only_graph,9,0.019098101304905187,0.0096615862395287,0.8198204566339153,0.8477027157519743,0.9309029571028934,0.018117762435086233,129.759,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed9_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,recent_window_only_graph,9,0.023430202710276106,0.01189019894243801,0.7955271565495208,0.8425313332431181,0.9341388577956173,0.024958097823778568,160.748,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_recent_window_only_graph_seed9_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,10,0.005772642137086787,0.0028967313489457348,0.8031384745882519,0.6969194739422777,0.7903060321744869,0.016674020415968962,235.335,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed10_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_shuffled_edge_features,10,0.006445232830649325,0.0032355734755514717,0.8047359518887427,0.6952507271931534,0.7899924021323737,0.023392812897867522,282.326,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed10_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,1,0.0058090821311434825,0.0029152894572460836,0.7877995334699937,0.6944401460522884,0.7810512927921495,0.02869992233347642,258.663,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed1_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_shuffled_edge_features,1,0.020903054400272267,0.010659082893403574,0.536741214057508,0.7267495911276856,0.8028223576560188,0.034731607306643174,314.978,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed1_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,2,0.020602108136801394,0.01052691943465855,0.4801017883650244,0.7066448614206752,0.7682785366284,0.025817758098845768,262.788,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed2_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_shuffled_edge_features,2,0.006826613938364119,0.0034272400955254476,0.8395978199586543,0.7158330949055149,0.8142074234849259,0.0338256441938025,310.295,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed2_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,3,0.005776745569667716,0.0028985550583423914,0.8222237930303244,0.7017311585496823,0.8028105044778409,0.0178023783183942,284.81,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed3_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_shuffled_edge_features,3,0.006578160204480364,0.0033017815250464023,0.8550084570569442,0.7118751335017128,0.8228091683932215,0.026026364070399575,374.751,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed3_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,4,0.00628005788508083,0.0031523027227396546,0.8064607337244646,0.7144429629801037,0.8199058674550417,0.025573454872075217,291.844,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed4_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_shuffled_edge_features,4,0.02299893570559327,0.011764910027937323,0.509678631836121,0.7190717251825518,0.7957466670450117,0.034738350359994806,341.741,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed4_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,5,0.005909085539479905,0.0029650858929007443,0.8309182158761574,0.708625902369456,0.8028584037391552,0.025677218805905365,249.239,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed5_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_shuffled_edge_features,5,0.006860914254278305,0.00344522285754501,0.8004134561172712,0.706778507077214,0.8033019134519748,0.02139688957149442,302.326,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed5_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,6,0.016138121882794624,0.008188408676033014,0.5536156075493037,0.7271683618927692,0.789268665613147,0.023905423980907014,240.454,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed6_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_shuffled_edge_features,6,0.01650595106898832,0.008375764388112035,0.5629580905844767,0.7257963375039272,0.803869203057029,0.033369627964389206,289.941,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed6_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,7,0.006080724971354072,0.003051878180824652,0.8057538700784619,0.7080286174780805,0.8030343025684858,0.023865859544503168,253.5,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed7_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_shuffled_edge_features,7,0.02311348904208252,0.011815496478073164,0.5277203533170457,0.7269869188848608,0.8031388348329169,0.031577014882550915,309.857,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed7_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,8,0.005563238517048935,0.002791043657297008,0.8237788930515304,0.6940085790513465,0.7853170198564992,0.02392233836835363,243.527,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed8_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_shuffled_edge_features,8,0.018146314582041766,0.009220089111803663,0.5693478669423041,0.7335597564708478,0.8135878931564489,0.031193990848210573,289.299,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed8_late_window_holdout.json
V28,hi-medium,medium,hi,early_to_late_transfer,edge_aware_graphsage_h64_shuffled_edge_features,9,0.018847199944208103,0.009592602781056163,0.5348837209302325,0.726560467105916,0.8002571020869238,0.026821682068321778,235.57,0.0014783469767193007,14147,9569472,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed9_early_to_late_transfer.json
V28,hi-medium,medium,hi,late_window_holdout,edge_aware_graphsage_h64_shuffled_edge_features,9,0.006777438192560868,0.00340255598409378,0.8333020109002067,0.712741007563463,0.8107479858719394,0.02675152143714946,294.511,0.0016681171124174876,10642,6379648,cuda:0,results/v28_imported/imported_json/V28_hi-medium_shuffled_edge_features_seed9_late_window_holdout.json
V28,hi-small,small,hi,early_to_late_transfer,account_account_sender_receiver,10,0.01309740720128687,0.006607158652570369,0.7401981904351572,0.7851970814559208,0.802901800494797,0.007513637088754458,33.308,0.0015234617040716665,2321,1523504,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed10_early_to_late_transfer.json
V28,hi-small,small,hi,late_window_holdout,account_account_sender_receiver,10,0.011336095971331384,0.005704637712397169,0.8836950473010573,0.8053500170619258,0.864970360431107,0.00728367207114332,44.76,0.001769277195621802,1797,1015669,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed10_late_window_holdout.json
V28,hi-small,small,hi,early_to_late_transfer,account_account_sender_receiver,1,0.012951563544268177,0.006529086530788846,0.7931925894011203,0.8045205878329447,0.7658983611975414,0.004646954020086648,36.71,0.0015234617040716665,2321,1523504,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed1_early_to_late_transfer.json
V28,hi-small,small,hi,late_window_holdout,account_account_sender_receiver,1,0.01578237539097248,0.007973418073854148,0.765164162493044,0.7982159087908274,0.7912412950236567,0.006970011030455817,53.82,0.001769277195621802,1797,1015669,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed1_late_window_holdout.json
V28,hi-small,small,hi,early_to_late_transfer,account_account_sender_receiver,2,0.01147828741509578,0.005780098015704649,0.8099956915122792,0.7987075440633125,0.8286895146618811,0.006584511903487461,33.467,0.0015234617040716665,2321,1523504,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed2_early_to_late_transfer.json
V28,hi-small,small,hi,late_window_holdout,account_account_sender_receiver,2,0.01256842857261528,0.00633147113594041,0.8419588202559822,0.8038778430662713,0.8447963813700334,0.008527005846148154,45.979,0.001769277195621802,1797,1015669,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed2_late_window_holdout.json
V28,hi-small,small,hi,early_to_late_transfer,account_account_sender_receiver,3,0.00823094129182498,0.00413384501447519,0.925894011202068,0.792781417371347,0.8277055107224291,0.00444320244647199,31.639,0.0015234617040716665,2321,1523504,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed3_early_to_late_transfer.json
V28,hi-small,small,hi,late_window_holdout,account_account_sender_receiver,3,0.015424800234926817,0.007784468503322829,0.8330550918196995,0.8224283894088319,0.8792924122515701,0.01091558680104819,46.43,0.001769277195621802,1797,1015669,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed3_late_window_holdout.json
V28,hi-small,small,hi,early_to_late_transfer,account_account_sender_receiver,4,0.010611919144661704,0.005340069354427715,0.8306764325721672,0.7972998211685993,0.811935581606259,0.004035833280501902,33.0,0.0015234617040716665,2321,1523504,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed4_early_to_late_transfer.json
V28,hi-small,small,hi,late_window_holdout,account_account_sender_receiver,4,0.014992741452006877,0.00756371416859134,0.8419588202559822,0.823077012192157,0.8714694098468823,0.011328772696721286,45.394,0.001769277195621802,1797,1015669,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed4_late_window_holdout.json
V28,hi-small,small,hi,early_to_late_transfer,account_account_sender_receiver,5,0.01452703801255162,0.007332695945474615,0.7699267557087462,0.8054476325429938,0.8614265524936724,0.015786151677063546,33.698,0.0015234617040716665,2321,1523504,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed5_early_to_late_transfer.json
V28,hi-small,small,hi,late_window_holdout,account_account_sender_receiver,5,0.02468592021622704,0.012569063589471753,0.6861435726210351,0.7953019494869342,0.8380324293322892,0.019482793342304575,46.008,0.001769277195621802,1797,1015669,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed5_late_window_holdout.json
V28,hi-small,small,hi,early_to_late_transfer,account_account_sender_receiver,6,0.021024462208803652,0.010682360160095945,0.6600603188280914,0.7833947447400715,0.8096847182908189,0.020209665638099995,32.093,0.0015234617040716665,2321,1523504,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed6_early_to_late_transfer.json
V28,hi-small,small,hi,late_window_holdout,account_account_sender_receiver,6,0.02284395627985188,0.01160856324712513,0.7106288258208124,0.8016942320591744,0.8018322479424632,0.015638367625116174,45.713,0.001769277195621802,1797,1015669,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed6_late_window_holdout.json
V28,hi-small,small,hi,early_to_late_transfer,account_account_sender_receiver,7,0.011498988234438803,0.005790204243505849,0.8177509694097371,0.8017558942282461,0.82756261982402,0.006329978654886818,34.231,0.0015234617040716665,2321,1523504,cuda:0,results/v28_imported/imported_json/V28_hi-small_account_account_sender_receiver_seed7_early_to_late_transfer.json
