dataset,protocol,split_name,model,seed,early_stopping_metric,early_stopping_split,scaler_mode,graph_mode,train_nodes,val_nodes,test_nodes,positives_train,positives_val,positives_test,f1,precision,recall,auroc,auprc,precision_at_100,recall_at_100,precision_at_500,recall_at_500,precision_at_1000,recall_at_1000,precision_at_1pct,recall_at_1pct,runtime_seconds,command,git_commit,artifact_created_at_utc
elliptic,strict_inductive,t1-30_val31-34_test35-49,sage,4,val_f1,validation,train_only,inductive_subgraph,26905,2989,16670,2954,508,1083,0.6025,0.5897,0.6159,0.8942,0.646,0.99,0.0914,0.864,0.3989,0.647,0.5974,0.988,0.1524,39.457,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:01:52.926049+00:00
elliptic,strict_inductive,t1-30_val31-34_test35-49,sage,5,val_f1,validation,train_only,inductive_subgraph,26905,2989,16670,2954,508,1083,0.5747,0.5617,0.5882,0.8791,0.5964,0.99,0.0914,0.8,0.3693,0.605,0.5586,0.982,0.1514,40.586,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:02:46.411133+00:00
elliptic,strict_inductive,t1-30_val31-34_test35-49,sage,6,val_f1,validation,train_only,inductive_subgraph,26905,2989,16670,2954,508,1083,0.5869,0.5701,0.6048,0.8907,0.6164,0.99,0.0914,0.83,0.3832,0.621,0.5734,0.982,0.1514,39.578,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:02:43.940572+00:00
elliptic,strict_inductive,t1-30_val31-34_test35-49,sage,7,val_f1,validation,train_only,inductive_subgraph,26905,2989,16670,2954,508,1083,0.5724,0.5487,0.5983,0.8804,0.5989,0.99,0.0914,0.802,0.3703,0.61,0.5633,0.988,0.1524,40.59,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:03:37.826234+00:00
elliptic,strict_inductive,t1-30_val31-34_test35-49,sage,8,val_f1,validation,train_only,inductive_subgraph,26905,2989,16670,2954,508,1083,0.5718,0.5597,0.5845,0.886,0.5592,0.96,0.0886,0.746,0.3444,0.604,0.5577,0.8563,0.132,40.393,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:03:35.659665+00:00
elliptic,strict_inductive,t1-30_val31-34_test35-49,sage,9,val_f1,validation,train_only,inductive_subgraph,26905,2989,16670,2954,508,1083,0.5894,0.5598,0.6223,0.8952,0.6229,1.0,0.0923,0.832,0.3841,0.622,0.5743,0.988,0.1524,40.676,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:04:28.814896+00:00
elliptic,strict_inductive,t1-30_val31-34_test35-49,sage,10,val_f1,validation,train_only,inductive_subgraph,26905,2989,16670,2954,508,1083,0.5906,0.5839,0.5974,0.8929,0.6209,0.99,0.0914,0.826,0.3813,0.623,0.5753,0.988,0.1524,40.145,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:04:26.504693+00:00
elliptic,transductive,t1-30_val31-34_test35-49,gcn,1,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.5069,0.4913,0.5235,0.8747,0.4823,0.77,0.0711,0.676,0.3121,0.525,0.4848,0.8263,0.1274,31.407,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:15:46.502598+00:00
elliptic,transductive,t1-30_val31-34_test35-49,gcn,2,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.5349,0.54,0.53,0.8767,0.4986,0.7,0.0646,0.722,0.3333,0.551,0.5088,0.7904,0.1219,31.194,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:15:38.923839+00:00
elliptic,transductive,t1-30_val31-34_test35-49,gcn,3,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.4872,0.4605,0.5171,0.8677,0.4394,0.72,0.0665,0.622,0.2872,0.501,0.4626,0.7425,0.1145,31.327,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:16:28.476456+00:00
elliptic,transductive,t1-30_val31-34_test35-49,gcn,4,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.5015,0.4737,0.5328,0.871,0.4532,0.74,0.0683,0.636,0.2936,0.513,0.4737,0.7665,0.1182,31.243,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:16:20.017997+00:00
elliptic,transductive,t1-30_val31-34_test35-49,gcn,5,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.5,0.484,0.5171,0.8733,0.4642,0.78,0.072,0.652,0.301,0.511,0.4718,0.7844,0.121,31.371,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:17:10.301387+00:00
elliptic,transductive,t1-30_val31-34_test35-49,gcn,6,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.4845,0.4608,0.5106,0.8755,0.4718,0.8,0.0739,0.66,0.3047,0.504,0.4654,0.8204,0.1265,31.287,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:17:00.941210+00:00
elliptic,transductive,t1-30_val31-34_test35-49,gcn,7,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.4829,0.4366,0.5402,0.8679,0.4513,0.75,0.0693,0.634,0.2927,0.499,0.4608,0.7844,0.121,31.369,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:17:51.486399+00:00
elliptic,transductive,t1-30_val31-34_test35-49,gcn,8,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.489,0.443,0.5457,0.8671,0.4346,0.74,0.0683,0.612,0.2825,0.501,0.4626,0.7246,0.1117,31.29,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:17:42.010756+00:00
elliptic,transductive,t1-30_val31-34_test35-49,gcn,9,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.4933,0.4748,0.5134,0.8751,0.4724,0.84,0.0776,0.654,0.3019,0.513,0.4737,0.8084,0.1247,31.402,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:18:32.908563+00:00
elliptic,transductive,t1-30_val31-34_test35-49,gcn,10,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.5241,0.5362,0.5125,0.8758,0.5103,0.79,0.0729,0.732,0.338,0.544,0.5023,0.8383,0.1293,31.365,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:18:23.388054+00:00
elliptic,transductive,t1-30_val31-34_test35-49,mlp,1,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2889,0.1766,0.7941,0.8654,0.3721,0.38,0.0351,0.47,0.217,0.49,0.4524,0.4311,0.0665,15.895,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:13:20.992364+00:00
elliptic,transductive,t1-30_val31-34_test35-49,mlp,2,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2492,0.147,0.8181,0.8603,0.4378,0.55,0.0508,0.606,0.2798,0.532,0.4912,0.5928,0.0914,15.722,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:13:13.417258+00:00
elliptic,transductive,t1-30_val31-34_test35-49,mlp,3,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2719,0.1629,0.8209,0.8699,0.3856,0.44,0.0406,0.414,0.1911,0.528,0.4875,0.3952,0.0609,16.118,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:13:46.933245+00:00
elliptic,transductive,t1-30_val31-34_test35-49,mlp,4,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2826,0.172,0.7922,0.8636,0.4611,0.73,0.0674,0.604,0.2789,0.543,0.5014,0.6766,0.1043,15.917,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:13:39.860434+00:00
elliptic,transductive,t1-30_val31-34_test35-49,mlp,5,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2908,0.1781,0.7913,0.8667,0.4523,0.65,0.06,0.61,0.2816,0.548,0.506,0.6347,0.0979,16.013,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:14:12.617668+00:00
elliptic,transductive,t1-30_val31-34_test35-49,mlp,6,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.3017,0.1871,0.7784,0.8643,0.3678,0.46,0.0425,0.404,0.1865,0.497,0.4589,0.3952,0.0609,15.884,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:14:05.977920+00:00
elliptic,transductive,t1-30_val31-34_test35-49,mlp,7,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2633,0.1565,0.8301,0.8713,0.4613,0.62,0.0572,0.634,0.2927,0.555,0.5125,0.6168,0.0951,16.044,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:14:38.956059+00:00
elliptic,transductive,t1-30_val31-34_test35-49,mlp,8,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2625,0.1574,0.7886,0.8497,0.3461,0.43,0.0397,0.384,0.1773,0.467,0.4312,0.3832,0.0591,15.688,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:14:31.617831+00:00
elliptic,transductive,t1-30_val31-34_test35-49,mlp,9,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.278,0.1692,0.7775,0.8594,0.4213,0.62,0.0572,0.55,0.2539,0.51,0.4709,0.6048,0.0933,16.045,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:15:04.837711+00:00
elliptic,transductive,t1-30_val31-34_test35-49,mlp,10,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2617,0.1566,0.7969,0.853,0.3667,0.39,0.036,0.436,0.2013,0.496,0.458,0.4491,0.0693,15.766,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:14:57.424956+00:00
elliptic,transductive,t1-30_val31-34_test35-49,sage,1,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.225,0.13,0.8375,0.8538,0.4471,0.9,0.0831,0.522,0.241,0.511,0.4718,0.7006,0.108,64.895,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:19:48.195919+00:00
elliptic,transductive,t1-30_val31-34_test35-49,sage,2,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.3298,0.2089,0.7821,0.8711,0.5441,0.87,0.0803,0.688,0.3176,0.608,0.5614,0.8443,0.1302,64.072,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:19:37.610511+00:00
elliptic,transductive,t1-30_val31-34_test35-49,sage,3,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2815,0.1701,0.8153,0.8681,0.5553,0.98,0.0905,0.686,0.3167,0.574,0.53,0.9521,0.1468,65.001,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:21:03.496193+00:00
elliptic,transductive,t1-30_val31-34_test35-49,sage,4,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2879,0.175,0.8116,0.8736,0.5369,0.97,0.0896,0.664,0.3066,0.561,0.518,0.9222,0.1422,64.276,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:20:51.979960+00:00
elliptic,transductive,t1-30_val31-34_test35-49,sage,5,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2682,0.16,0.8283,0.8633,0.4336,0.75,0.0693,0.458,0.2114,0.504,0.4654,0.6407,0.0988,64.971,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:22:18.846253+00:00
elliptic,transductive,t1-30_val31-34_test35-49,sage,6,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.2798,0.169,0.8126,0.8699,0.5632,0.98,0.0905,0.722,0.3333,0.569,0.5254,0.9461,0.1459,64.564,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:22:06.651833+00:00
elliptic,transductive,t1-30_val31-34_test35-49,sage,7,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.3346,0.2125,0.7867,0.871,0.5003,0.93,0.0859,0.592,0.2733,0.543,0.5014,0.8024,0.1237,64.978,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 1,3,5,7,9 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:23:34.040497+00:00
elliptic,transductive,t1-30_val31-34_test35-49,sage,8,val_f1,validation,train_only,full_graph,26905,2989,16670,2954,508,1083,0.3396,0.2171,0.7793,0.8717,0.4526,0.7,0.0646,0.57,0.2632,0.52,0.4801,0.6766,0.1043,64.489,"/kaggle/working/gnn-fraud/scripts/run_multi_dataset_protocol_benchmark.py --datasets elliptic --models mlp,gcn,graphsage --protocols strict_inductive,inductive_isolated,transductive --gnn-only --skip-missing-datasets --hidden-channels 256 --num-layers 3 --early-stopping-metric val_f1 --scaler-mode train_only --output-dir results/runs/multi_dataset_protocol --seeds 2,4,6,8,10 --device cuda --execute --prediction-dir results/runs/predictions --export-predictions",tree-6fa0cc19d70e7c207c9af5b868d89b1b98ed0ed7,2026-06-21T07:23:21.201604+00:00
