binding_id,scenario_id,base_coordinate_id,protocol,expert,seed,role,permitted_splits,evaluation_split,label_access,resource_mask,review_budget,status
binding-45931386d44ea155575c1f74,scenario-6dd3b81a5ba9b1c350f300de,d73dbaa3e4a387061a70a51df47520f41185ec9d2dd6f30a1cd467ac2ae58c8c,strict_inductive,graphsage,6,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-ea592cc9fd62de30d6eb0ba7,scenario-6dd3b81a5ba9b1c350f300de,4efc48eb5954dfbf1ddf316c20830251bbe3c592f1d6c0a5807b6c4617f73af4,isolated_inductive,feature_mlp,6,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-f4633fc2edd9cd17dd33814f,scenario-6dd3b81a5ba9b1c350f300de,9bbecf623a1014267b04e8f962047d196ec38e46097cdfb8dd89a4d356304028,isolated_inductive,gcn,6,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-0ce25d16f70f443b91f6e91a,scenario-6dd3b81a5ba9b1c350f300de,183635a5912e6f32b5628c7fd95e8014cbf3e26f2ad3de64abaad3bc82f8f183,isolated_inductive,graphsage,6,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-57943a7121cad6328b8f53d3,scenario-6dd3b81a5ba9b1c350f300de,6ae249aa0bf5a510a5b24be85b06eebae946dc3084bf25e861b5808430ba5f18,transductive_structure,feature_mlp,6,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-31f74634db9d4239e313f9c9,scenario-6dd3b81a5ba9b1c350f300de,2652124bba71270a870dcf48a7a52814961c7eafe8fefa7d145942bfdaaa855a,transductive_structure,gcn,6,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-9e9f781fed13cbf553f9fcc6,scenario-6dd3b81a5ba9b1c350f300de,92a01a9e6a6f969cc027cda420a73a14a42472bab778c53b467d6a21f40a3432,transductive_structure,graphsage,6,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-2a806e8191318ec7c9d48b2e,scenario-fcd87f3e1c8e65202b68873f,dae43e4a26bcde3a091f38e1d2065970e00cf8c1dfa8a588822f2d0ce0539e08,strict_inductive,feature_mlp,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-3d0aa8d6a638dd742b15a2ae,scenario-fcd87f3e1c8e65202b68873f,7ef8474190838a52f64598251056f63f9dc80628c7f2971cc39da91e5f77296a,strict_inductive,gcn,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-48097ea020a8194035fd4a8e,scenario-fcd87f3e1c8e65202b68873f,611bbcb78c717dd34c70ce140645b6b5d870fba32f03e03f8a8fa9db7d339e73,strict_inductive,graphsage,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-d6d312480cc27e8ec0c91877,scenario-fcd87f3e1c8e65202b68873f,c6e3f6cbde68d1eda200a072ac4237435ab48efa1ad177d3a9a52c28528fe345,isolated_inductive,feature_mlp,7,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-75bf601aed9263087dc7ea80,scenario-fcd87f3e1c8e65202b68873f,0aa5c3704989735ce8ff0e6dc3e311746b1d9739d1e400cbce8cbe600711dbf9,isolated_inductive,gcn,7,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-fdddddf1cd08e94d54233604,scenario-fcd87f3e1c8e65202b68873f,ca0e2769d397b7a6f21345517073a8edcc824b6a8ca6ade0b217dd98830ea235,isolated_inductive,graphsage,7,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-f9c630f185c34fcc3181ff93,scenario-fcd87f3e1c8e65202b68873f,1628d0f6792faf4dd6b339175d7c60a0b265e30781eb15d5b75d468245253266,transductive_structure,feature_mlp,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-02dfc273099cf122973d00bc,scenario-fcd87f3e1c8e65202b68873f,3cb3e761964fe17cdcc4cbdce77e826f078fd4030e386603116c560116c4d6c3,transductive_structure,gcn,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-95d28ccec90cc00b1b830028,scenario-fcd87f3e1c8e65202b68873f,a7d5de8b2d66061cd9614dfbc3572880171c61fd8bee5e683db0d424d67944b4,transductive_structure,graphsage,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-dd7c0a139b373e14814ce07a,scenario-f93196aa27b9118526a61fde,f88fc8784787f54a41ce60eabba47e56430035ed39375c79e2f9bff6f3762020,strict_inductive,feature_mlp,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-b548def2d15c33abba24ae45,scenario-f93196aa27b9118526a61fde,51a24d05aaffcb2eced5197e817823afb73767f9df75e4a88db07d9e379a23bd,strict_inductive,gcn,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-f1af635b4e7edfeea89e64cf,scenario-f93196aa27b9118526a61fde,d1c492ef1e2f790358d91e5eee6cf2fc989cfbb7b18c01043486c4ca67989e57,strict_inductive,graphsage,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-2d0852240fd4bcb5e7bbc0a3,scenario-f93196aa27b9118526a61fde,6e9af7eb01976836967169ec25229405f1f9b6b8ef36f157eba22aaf53b108d3,isolated_inductive,feature_mlp,8,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-c5578fb8f7575c207338d9e6,scenario-f93196aa27b9118526a61fde,ca1436c560eb08fa7947b3d74fcc112a2f7332f1103cd41b8ca720c4fbed3ce6,isolated_inductive,gcn,8,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-21385bf600443681b60e7a60,scenario-f93196aa27b9118526a61fde,e69f98f51516ca8fdad5d8c15ab11e78a9fb9dda3cf79de5de2d75731d7f66c4,isolated_inductive,graphsage,8,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-0e2f5cd21cec7d6360636d6e,scenario-f93196aa27b9118526a61fde,6c042a089f9de7d72d5691297b087e825f16ccf51baa3b356a53ded8c7011a91,transductive_structure,feature_mlp,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-0b216150e3c11a6754f22254,scenario-f93196aa27b9118526a61fde,0016f344ece91d9e648acaa575622bfb45bc255566fb770fae5eea3e250b027d,transductive_structure,gcn,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-5d25d794f15ed3cd69b91eb0,scenario-f93196aa27b9118526a61fde,5368ff45da484caab02c506ab5fc6a4344d357a3d9307634cb508ed021f62494,transductive_structure,graphsage,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-ff4032d7051e51081d36a79a,scenario-85771e98399777bdd4477bf7,5fe7faaab6618fa32997e15b6bd7a509889f900a179fe7e3fd83e6fbee08b8ba,strict_inductive,feature_mlp,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-cdb636cf8d10da560f4e8b81,scenario-85771e98399777bdd4477bf7,ae877be5e5b6d88ad3d62199c42da2937488dd90249291ae2594f08f16669110,strict_inductive,gcn,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-33c208d06aa6abad899571c0,scenario-85771e98399777bdd4477bf7,afcb1208b7c479fed43e427241538e5b057ca2991aa495980f3366a6a2be448d,strict_inductive,graphsage,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-7a515bc4bd910e2f3bee3a10,scenario-85771e98399777bdd4477bf7,b76db7cec17279d247e8ea5ae4723a9a644e92d95cc99c6bee284aefd4d9dcd8,isolated_inductive,feature_mlp,9,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-6c60d2d2cbfa3bcb4ad6e1c7,scenario-85771e98399777bdd4477bf7,d0acde552bde3a867bfd77068cdb13a235bbe2eb3bedf2c91f4ff806ba16434a,isolated_inductive,gcn,9,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-bdf3892ffb138f1cb193cccd,scenario-85771e98399777bdd4477bf7,60da44482946090779f942dc8f2420923fc0b0afc1139039f4ada8192d1ffcb8,isolated_inductive,graphsage,9,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-1fe1541a5345319125208e61,scenario-85771e98399777bdd4477bf7,e8f586c6ed4c6a4286e487115bd38da7e5631a7182efb048b6c95979486ba224,transductive_structure,feature_mlp,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-4f388576dbdaf5f4abf2cef6,scenario-85771e98399777bdd4477bf7,24464229a4176e9a6273df0f0b3e5b77a3cf185b65deef6c802b011ed74ede5f,transductive_structure,gcn,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-d1af97e66dc8528d719248e9,scenario-85771e98399777bdd4477bf7,4cf2f2784aa7d1fa80baa2065128044621d7f6dbf1f1f9066e4bd8989d99694a,transductive_structure,graphsage,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-6b0482fcae28786cd3a2d8bb,scenario-68a922896cdb36bd43c2b1d2,7d1ebd9c2ae7bec283a826f45e454da28cff3912c9be7481f45bf8b8d5ac1185,strict_inductive,feature_mlp,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-edcb51811f167c2c33be4966,scenario-68a922896cdb36bd43c2b1d2,4d0b3888c2018b5838836daaaf78327d89ae67b33da6f88f1ae4d09dd6c73e09,strict_inductive,gcn,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-97f0a1722c0112b1c1bbbbc6,scenario-68a922896cdb36bd43c2b1d2,a71655a9a9d6f98a90c218ab9d52f9492753a3c397a68288ed929cd2d16dca3d,strict_inductive,graphsage,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-a38c5fc4e7c5c761a36157a1,scenario-68a922896cdb36bd43c2b1d2,bb50acba9e26ad852938e16192b27ead0a9b2a064e1fd9bfda108bc39f0048cd,isolated_inductive,feature_mlp,10,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-f16d3a3b53bef03c3306b398,scenario-68a922896cdb36bd43c2b1d2,ee4833898e118c8e67ca508e7b6d1f134aa4a81019071e54795602d469ab3ea5,isolated_inductive,gcn,10,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-caa9e78ba9a59b82e1f00d9f,scenario-68a922896cdb36bd43c2b1d2,4e4e80410c602cbfbbf969b8c656227907b15e195496d638bfc77e21560e47b2,isolated_inductive,graphsage,10,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-c12b6b67ab627ce0bc00bf44,scenario-68a922896cdb36bd43c2b1d2,d9bfa07501e0a262922f25df83dc9641f1f744103f53c812170d544eb7b7635c,transductive_structure,feature_mlp,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-8b135172f687d81d42268826,scenario-68a922896cdb36bd43c2b1d2,b2765caaa04b23236497a642edde6c7ff4efa3d812f59345d378170fd41cd7e7,transductive_structure,gcn,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-5bbbebd9e2ae3e82a267db38,scenario-68a922896cdb36bd43c2b1d2,d59b031a52eec333e00fa6811b41ecafb75611036e54498597fd142f0b18d9a6,transductive_structure,graphsage,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-1d4d0e695b3f08114db6738c,scenario-7a8758aa7b8ec5ed7d763f35,7dcfe709dd044b65932327804556541b6dc1a6cab2d68ebb2cd6842d66dccec8,strict_inductive,feature_mlp,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-a715dccbed7fe7f0f8730b00,scenario-7a8758aa7b8ec5ed7d763f35,7dbd3718c9680798ae3a179ef39b2b9fd59423fa1af71f26515894ba4562e649,strict_inductive,gcn,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-be0d3789a917634d5a38c4a3,scenario-7a8758aa7b8ec5ed7d763f35,2cefd1a6a18dcf9d93c43ac5d1cf8d5028037e704def3d280db2fae03d2d66c5,strict_inductive,graphsage,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-574e3de42076af8da87a3c25,scenario-7a8758aa7b8ec5ed7d763f35,16e17eec69eaa232e7f5439ec0cba60d3d2365b1ab4d0580e54b697b1fabfe18,isolated_inductive,feature_mlp,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-e909e43a5d9c2268baf1aea8,scenario-7a8758aa7b8ec5ed7d763f35,ee029153ccd0bc11672eea2f662e6e9a107791bb66a92b8b669d0f379be8f1ce,isolated_inductive,gcn,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-79713bfeef6c1c7780b5d320,scenario-7a8758aa7b8ec5ed7d763f35,0aef2b2e82ceb2d0c5eebe81d8ce5e60981051072d72a511f65518d4ffaeab3f,isolated_inductive,graphsage,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-efb82cfba4f291ddabfc494b,scenario-7a8758aa7b8ec5ed7d763f35,2087e7f0bd0480bcd4eee435ba6bae9b728c55de5734579733c7754b56e78b53,transductive_structure,feature_mlp,1,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-6afdaca5b0bf43ded5d51bb1,scenario-7a8758aa7b8ec5ed7d763f35,38c595e72c208dcc367145c5383f5c68dfa25312e94e24b07d1baa9edb139bbc,transductive_structure,gcn,1,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-d8066424201afabc231c7558,scenario-7a8758aa7b8ec5ed7d763f35,7b8c61c7fa23e685f90b267f7ea37187f20f420a5f33fccfeec062198ef06156,transductive_structure,graphsage,1,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-1965b85e819049a353455632,scenario-ec2ca7eefc813fb7479979f0,ea69dac0012c9481a31ef6f8dc512df9990143fc83e3d5f00ff0053a5cafd0fb,strict_inductive,feature_mlp,2,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-ac8f917b125e0d478b1fbb33,scenario-ec2ca7eefc813fb7479979f0,e02570a0d493d604704523c99c7e7d4a4b5b9802c2773b69b94bb5580a1c3e70,strict_inductive,gcn,2,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-6762b5c399760fe64d559f51,scenario-ec2ca7eefc813fb7479979f0,649948f85d2a72ae2834e5741070085a3d8890c58ae236bb61ad357b74777c5d,strict_inductive,graphsage,2,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-fae1289f5cf54630b7d3bc27,scenario-ec2ca7eefc813fb7479979f0,836c12477430d8fedb66454cf5f84257bb28b5705df62ea245e6c45005070268,isolated_inductive,feature_mlp,2,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-82711d80867cfdae0911ed7e,scenario-ec2ca7eefc813fb7479979f0,f8d4c65af1571a7197340c48c7a7b68abb14f322552a436dd4c57819a1e018fc,isolated_inductive,gcn,2,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-8abf6c5a567456538336a412,scenario-ec2ca7eefc813fb7479979f0,7942161b606b38cad5c6684f3412d7169bef94000311037aad02c2c6ba3f0175,isolated_inductive,graphsage,2,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-3e3dd3967cb5947ee45b186b,scenario-ec2ca7eefc813fb7479979f0,8aec4dba6e3bd27c5f77ae2e0580c5622c35e540946a6804f3c852e55dac8bbc,transductive_structure,feature_mlp,2,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-5021cef2b1f1894c6f82d597,scenario-ec2ca7eefc813fb7479979f0,ebf7b76ccb77a8d91fe3627a897cdc094a3fe2137bc534354a520cec601ba855,transductive_structure,gcn,2,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-4ea70d4a4c823acf63afc9cb,scenario-ec2ca7eefc813fb7479979f0,6b6e09d5a0208e50068bb14a20533623acb02239a3671fc6165fe5ec9c2f4a76,transductive_structure,graphsage,2,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-6b4ce59c6ff21b7fa9dcd50a,scenario-d0a2b4ed50cb0ae6f6858cd0,cb261392c80665327080dffe40feb95c8755e7b598042d512362540cf4738d04,strict_inductive,feature_mlp,3,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-05ea835f7423abeeee5b87d1,scenario-d0a2b4ed50cb0ae6f6858cd0,9862792a2c3b130795585d5e2ab571ff0fae898332800fadf19fe2faa483f506,strict_inductive,gcn,3,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-50ba1fd71ed34e0fac6b7d62,scenario-d0a2b4ed50cb0ae6f6858cd0,13eea981784dde22252688c8c686658f7da132ae76f71b8d983a54fd68002637,strict_inductive,graphsage,3,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-fd8b55da1aa36865ac58783a,scenario-d0a2b4ed50cb0ae6f6858cd0,f95bb21b049e142f7d6730166d9ae53ea64b11c3a76ed2124da3b7113407cfa2,isolated_inductive,feature_mlp,3,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-845fd29fea1f01f499913e5c,scenario-d0a2b4ed50cb0ae6f6858cd0,960fb930d657634e38cb91078ed64d107972340c874d2e287792f1a7a3732e6f,isolated_inductive,gcn,3,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-14c447747c7c4085baef76a7,scenario-d0a2b4ed50cb0ae6f6858cd0,7a08ffcd64d7582fe380616b1911635c90a7d9df60af400a7c453812d3792f7e,isolated_inductive,graphsage,3,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-7eeeae26ee2211965241bfd3,scenario-d0a2b4ed50cb0ae6f6858cd0,6fdef3ca0e6ecdde3f57f3e2b3cbf9ec975a0f1629a128d159d14560d417d0a0,transductive_structure,feature_mlp,3,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-442cb59c5e9783981eb49099,scenario-d0a2b4ed50cb0ae6f6858cd0,ff7e5e2c5900f5c260c209787181ee70c9878a5557d7e6cf2ac9587769c2ef05,transductive_structure,gcn,3,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-26e59f96f9aa050715dac955,scenario-d0a2b4ed50cb0ae6f6858cd0,e9829f9239cbb8d827d55c3701493c2815562a70357e3cd208bebea664cac7fb,transductive_structure,graphsage,3,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-95c80a35e786d5f187b26ad3,scenario-f27915f8624bce77a4d563d9,8d7d67f9dd8cb9556ce3bfeabc9e654a342055d11d6558b195253916185bed0a,strict_inductive,feature_mlp,4,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
